date,title,blog
2016/10/24 11:56,Halloween,"

 


こんにちは〜
 
 
 
昨日はPERFECT HALLOWEEN 2016に出演させていただきました☆彡
 
 
 
今までで一番多くの曲をパフォーマンスして、大変だなって思うこともありましたがそれ以上にLIVEが楽しすぎました!!!
 
 
 
 
今回は GOLDEN TOWERでRADIO FISHさんと、PERFECT HUMANでは超特急さんともコラボさせていただきました(*'-'*)ﾉ
 
 
 
振り入れもRADIO FISHの方々にしていただきすごく貴重な経験でした!!
 
  
 
 
オリエンタルラジオさんもとても優しくて アドバイスをくださったりとても心強かったです(´ . .̫ . `)
 
 
ありがとうございました^ ^
 
 
 
 
 
 
そして
Halloween企画としてLIVE中に客席の近くへ行ってサインボールを投げました〜
 
 
ライブでファンの方の近くに行けることってなかなかなかったので、すごく楽しかったし ファンの方の笑顔がたくさん見れて嬉しかったです(*´˘`*)♡
 
 
お客さんもマリオとルイージとか、スヌーピーとか、白雪姫とか、猫とか、いろんな仮装をしててみんなでハロウィン気分味わえたんじゃないかなって思います!
 
 
またこうやってできたら良いなヽ(´∀`≡´∀`)ﾉ
 
 
来てくださった方々ありがとうございました!!
 
次は 日テレ HALLOWEEN LIVE 2016!!
 
 
楽しみにしててください♡
 
 
 
 
 
 
またね〜

みゆ
 
 
 
 


"
2016/10/20 13:03,念願の,"



こんにちはー


今日朝起きたらドラえもんのポケットがお腹に



…ついていた夢を見ました。(*ﾟーﾟ*)


中学生の頃ドラえもんのポケットが欲しくてたまらない時期があって、いろんなところに行く妄想をしてました₍₍ (ง ˙ω˙)ว ⁾⁾


今行きたいところは〜海外!!


行ったことないけどいつか行きたいな〜って考えてます( •̀∀•́ )✧


ニューヨークとかシンガポールとかパリとか、、





そういえば!!


この間ディズニーシーに行ってきました(°0°)♡


絶対にハロウィンの期間に行きたくて、、



念願のディズニー…♡♡


友達と行って、めっちゃ楽しかったです!!


たくさん乗り物乗って、たくさん買い物してかなり満喫してきました☆彡


次は絶対クリスマスの時期に行く!!







ディズニーのテンション (笑)


必ずジェラトーニを連れて行く♡



あー早くまた行きたいな〜





ばいばーい





みゆ

  "
2016/10/20 03:07,(•ө•)♡,"




こんにちは。




お知らせです(•ө•)




11月1日発売 『SPA!』


オシャレな服をだったり、部屋着だったり、、


いろんな雰囲気で撮影していただきました!










はっちゃけー!





からの










クール 



(笑)




この3人での撮影は初めてでした(*ﾟ▽ﾟﾉﾉﾞ


すっごくタノシカッタ。


ぜひチェックしてね〜♡





ばいばい



みゆ

  "
2016/10/19 09:38,  3rdシングル,"




こんばんは。



先週の全国握手会で欠席してしまい申し訳ありませんでした。


皆さんに心配とご迷惑をおかけしてしまいすみません。




・・・・・・・・・・・・・・・・・・・・・






先日3rdシングルの選抜発表がありました。



私は1stシングルでフロント、2ndシングルで2列目をやらせていただきました。


そして今回は再びフロントに選んでいただきました。


今まで結果を残せていない私が何で。という思いです


欅坂のファンの方にも同じことを思ってる方は少なくないと思います



でも再びチャンスを与えていただいたことに感謝して3rdシングル頑張ります。



フォーメーションが今までとかなり変わり、新たな欅坂46の色を出せると思うので楽しみにしていてください!!






みゆ

  "
2016/10/13 14:09,栗きんとん,"

 


こんにちばむ。
 
 
 
朝起きると寒すぎて布団から出れない〜〜
 
 
 
秋っぽくなって過ごしやすくなったなーって思ったけど、もう冬なんじゃないかってくらい寒い…
 
 
秋は過ぎるのが早いなーーー。
 
 
 
 
最近どこのお店に行っても「〜栗味」とか「マロン味」とかが目に入って入って、、、
 
 
 
あーもう私はどうすればいいかな。
 
 
全部買うわけにもいかないし。はー
 
 
期間限定というものにやられる(´・ω・)
 
 
 
 
 
今年初めて食べた栗の食べ物は、栗きんとん(和菓子)です!!
 
 
⚠︎和菓子の栗きんとんです。
 
おせちのは苦手。栗の味があまりしない。
 
 
 
 
 
 
 
 
 
 
・・・・・・・・・・・・・・・・・・・・・
 
 
 
 
3rd個別握手会の応募が始まってます(*ﾟーﾟ*)
 
 
第2次応募が明日の14時までです☆彡
チェックしてみてください٩(• • )۶Yeah!
 


 
先日の幕張にて♡ ↓↓

 
私の好きな色!!
 
祝花ありがとうございました♡
 
 
 
 
 
 

 
 
もうすぐHalloween⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾
 
 
 
 
ばいちゃ
 
 
 
みゆ
 
 
 


"
2016/10/12 13:16,餃子,"



こんばんは〜


秋だ〜〜〜








守屋あかねーん(*'-'*)

握手会で制服着たよ〜













3部で体調が悪くなり皆さんを待たせてしまいました。すみませんでした。








・・・・・・・・・・・・・・・・・・・・・





最近餃子を作りました!









⚠︎ちょっと雑なのでぼかしました


昔から餃子はお母さんとかお姉ちゃんと包むのですが、飽きっぽいのですぐ飽きて 私だけいろんな形に包んでました


小籠包みたいにしたり、風車みたいにしたり変な形のばっかり作ってました(笑)



今回は初めて1人で真面目に包みました。


途中でやっぱり飽きました。はは



同じ作業することが苦手です

でも細かい作業は好きです




次は何に挑戦しようかな〜



ああディズニー行きたいな。年パス買おうかな。


好きなキャラクターはジェラトーニ。


あ、ダッフィーとシェリーメイも好き。







ばいばい。





みゆ

  "
2016/10/03 03:03,迷ネーズ,"



こんばんは!



私は鼻がよくて匂いフェチなんですが、今すごく柔軟剤を何にしようか迷っています(´ . .̫ . `)


すっごく優柔不断なので何回も試しに匂って迷って、なかなか決まりません。。


でももう今使ってるやつが無くなる…

早く決めなきゃ。


失敗しませんように。






メンバーもすごくいい香りがします(*ﾟーﾟ*)


石森にじかの匂いが好き〜( ˙³˙)~♡


あーにじかの香りだ〜って。








今は香水使ってるけど、香水をやめて自然な感じもいいなーって最近は思います(｡･o･｡)ﾉ




匂いといえば!!!


秋になってきて、外に出ると冬に近づいてる匂いがする〜


夕方と夜の匂いがとてもいい。


これからが楽しみです!





じゃあね〜







マスク大きいー




ばいばーい

  "
2016/09/26 13:59,秋冬,"



こんばんばむ。




いま着々と秋冬服を買う準備をしてます(* 'ー')ﾉ


ネットでたくさん調べて欲しい物を厳選してお店に買いに行く、、


楽しみすぎる(*ﾟ‐ﾟ)♪



最近自分好みのブランドを見つけて…早くその店に買いに行きたいです٩(• • )۶



ディズニーも行きたいです(σ･ω･)σ


連れてって〜…











じゃあね、

















みゆ

  "
2016/09/25 02:06,@JAM×ナタリー EXPO 2016,"
こんばんは〜最近自分でも怖いくらい毎日テンションが高くて困っています。。(o_o)どうしようメンバーに嫌われそう((°°;)頑張って少し抑えます。ふうさてさて今日の写真です٩( 'ω' )و土生ちゃ〜ん☆髪の毛スーパーさらさらや、、しーちゃん☆(佐藤しおり)大人っぽい雰囲気憧れる。( ￣_￣)ﾎﾞｰあっかねーん☆(守屋あかね)私はあかねんを天使だと思ってます( ˙³˙)( ˙³˙)今日はライブありがとうございました!!いろんなアイドルさんが出演してる中でデビュー間もない私たちが出させていただけて本当にありがたいです。またイベントやライブに出させていただけるよう精一杯頑張ります( •̀∀•́ )✧ばいちゃちゃちゃ終わった直後で汗だく〜おやすみなさいみゆ
"
2016/09/23 04:13,京都,"
こんばんは〜今日は握手会ありがとうございました(*・ｪ･*)ﾉ★久々の京都!!京都だから浴衣着たよ♪1.2部はサイドポニー( ´ー`)ﾉケータリングで白玉が出たのー!!4.5部はおろしたよ〜織田ママが撮ってくれた♡織田なな〜最近私がテンション高すぎてだいぶ冷たい。でもオセロは一緒にやってくれた あはよね(米谷ななみ)〜どんどんオシャレになっていくよねみ、、置いてかれる。まだ京都では全国握手会もあるので今日来れなかった方もぜひ来てね(｡･o･｡)ﾉ ♡ミニライブもあります٩(●˙▿˙●)۶まってまーす!!ばいばーいみゆ
"
2016/09/21 20:38,浴衣,"
こんばんはー!明日は個別握手会だよ〜〜この前ファンレターを読んでたら、握手会行くね!っていう方が多くて嬉しかったです⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾ファンレターや握手会ではいつも元気をもらってるので 前日はウキウキー♪明日楽しみにしていてください♡ばいばーい寝坊したらおこだお (平手風)みゆ
"
2016/09/20 12:40,夢の国,"
こんにちはーディズニーに行きたい〜〜って最近口癖のように言ってます( ˙³˙)( ˙³˙)自分の部屋ではインテリアをディズニーやお姫様みたいにして自分の好きなようにしています╰(*´︶`*)╯ディズニーのホテルに住みたい、、海外のディズニーにもいつか行こうと思ってます♪私は絶叫マシンに乗って叫びまくるのが大好きなのでいつかメンバーと行きたいな〜じゃあねー秋服ほしーなー前髪伸びてきたよーんみゆ
"
2016/09/19 01:24,バム,"



こんばんばむ。



今日はバム特集⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾









バムは私が小学3年生の時に家に来ました!!


犬が欲しい!!!!ってお姉ちゃんと一緒にお母さんとお父さんに頼んで飼うことに♪


犬飼いたいって言い出したのは私なのに子犬のバムが怖くて怖くて、、、


小さい時から私とバムはライバルみたいな関係です(*・ω・*)


でも上京してからバムと会うことがほとんど無く バムに忘れられないかかなり心配しながらいつも帰るけど、必ず覚えててくれて駆け寄ってきてくれるので嬉しいです♡♡



普段私がしつこく構うからバムから寄ってきてくれることはありません、


でも私がリビングで寝てて起きるといつも隣で一緒に寝てます。


起きると離れていくけど、、( _∇_)




そんなにいつもしつこいかな…( ￣_￣)
























バムは写真撮られるのが嫌いだけどじっとしててくれました(*ﾟ▽ﾟﾉﾉﾞ
















一緒にゴロゴロしたよ〜



またすぐバムに会えますように♡♡















ばいばーい



みゆ

  "
2016/09/16 12:35,BBQ,"
こんばんは。この間BBQしましたー!ねぎま作った(•ө•)お父さんに肉が大きい!って言われました。BBQで私が好きなのは、ミニトマトをベーコンで巻いたやつとスモークチーズの串焼き!!チーズがとろとろになるんです!やってみてください⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾デザートはフルーツポンチ☆彡しゅわしゅわ〜メロンとブドウ♪♪全部美味しかったな(*´﹃`*)今年はたぶんもうBBQする機会がないので、思う存分楽しみました!!!メンバーともまたやりたいな〜またねーみゆとバム
"
2016/09/13 11:41,お菓子作り,"



こんにちばむ。



今年は台風が多いな～


最近お菓子作りをしました٩(• • )۶







紅茶のシフォンケーキ♪

ふわっふわに出来ました。


友達の家にもって行ったよ〜ʕ·ᴥ·　ʔ











はちみつのシフォンケーキ!!


こっちはもちもちになりました〜










紅茶のクッキー☆彡


紅茶の味が大好き過ぎて紅茶ばかり、




本当はパンが作りたかったんだ。( ￣_￣)



次はパンを作って載せます(*'-'*)




やっぱり料理もお菓子作りも大好き!!


わーーーい









昨日は握手会ありがとうございました(*ﾟーﾟ*)♡







ばいばい


みゆ

  "
2016/09/08 12:32,秋,"
こんにちばむ。もうすぐ夏が終わりそうだな。。私の大好きな秋がくる〜(´ . .̫ . `)♡秋の食べ物が1番好き!!栗もあるし〜さつまいももあるし〜早く栗きんとん食べたいな(_ _).｡o○今年も家で実るかな、、秋冬が好きで夏が大嫌いだったけど、今年夏を過ごして夏も好きになりました!!!花火も見れて、海も行って、BBQもできて、、何よりライブやフェスにたくさん出演させていただいたことがすごく嬉しかったし楽しかったです٩(●˙▿˙●)۶夏にしかできないことをいろいろ経験して、今年の夏は充実した日々を過ごせました!!わーーーい(*'-'*)ﾉまた来年の夏もファンの方の前でたくさんパフォーマンスしたいな〜☆彡またね〜みゆ
"
2016/09/07 14:11,もももももも,"
こんばんはー。KEYAROOMにて(*˘︶˘*)いつも帰宅したら即ちょんまげ(σ･ω･)σ前髪早く伸びないかな〜この前おばあちゃんからたくさん桃が届きました!!黄色の桃〜☆彡私はヨーグルトに桃を入れて食べるのが好きなので今回も桃ヨーグルトにして食べます⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾ヨーグルトは生乳100%の無糖!!↑こだわり( •̀∀•́ )✧皆さんも試してみてください☆☆愛犬のバムがカットに行ったみたいです(°0°)‼︎かわいいーーーーカットの時は男の子なのにいつもリボンつけて帰ってきます♪バムに会いたいな〜ばいばーいみゆ
"
2016/09/04 17:12,握手会,"



こんにちは!



昨日は全国握手会ありがとうございました!♡


本当にたくさんの方が来てくださり嬉しかったです(*・ｪ･*)ﾉ



今回は上村りなとペアでしたーヾ(´︶`♡)ﾉ 


りなありがとう(*'-'*)






パフォーマンスはどうでしたかー??


初めて欅坂を見に来てくださった方が多くて、すごく嬉しかったです!!!



来週の11日には個別握手会があります☆彡


ぜひ来てね(•ө•)♡




ばいばい






みゆ

  "
2016/09/01 09:52,ダンス,"
こんにちばむウインク♪台風過ぎ去ってよかった〜☆彡よく握手会で「最近ハマってることある?」って聞かれるんですけど、最近熱中できること何もないな〜って。趣味も特技も無くて、、何か見つけたい!! なんかないかなー最近だと、私は踊ることがすごく好きなので 乃木坂46さんやE-girlsさんや少女時代さんのダンスをいつも研究しています₍₍ (ง ˙ω˙)ว ⁾⁾元々ヒップホップを習っていたことがあったせいか、踊るとどうしてもヒップホップっぽくなってしまう…乃木坂さんのようにアイドルっぽくて女の子らしいダンスが全くできなくてデビュー前ダンスレッスンではかなり苦戦しました(-_-;)ダンスに精一杯で表情のことも考えれませんでした。。今もまだまだたくさん課題があるので少しずつ乗り越えていきたいと思います!!!今ハマってるのはダンス研究かな(๑˃̵ᴗ˂̵)و ばいばーいみゆ
"
2016/08/29 02:40,握手会,"



こんばんは!



今日はパシフィコ横浜で個別握手会でしたー٩(ˊᗜˋ*)و

雨の中ありがとうございました( ;  ; )♡



ゆかたゆかた〜




2.3部はツイン(｡･o･｡)ﾉ







4.5部はお団子〜☆彡


珍しいツインテールしてみた(*・ｪ･*)ﾉ




9月3日には幕張メッセで全国握手会!!!

ライブ楽しみ♡♡


待ってます( ˘ ³˘)





ばいちゃ。





今泉♡平手♡



みゆ

  "
2016/08/26 05:48,2年目,"
こんばんは!この間の8月21日で欅坂46が結成してから1年が経ちました( ´ー`)ﾉ本当にあっという間だったな〜たくさん色んなことを経験させていただき、たくさん成長出来た気がします。もし欅坂に入ってなかったら感情もなく苦労を知らないつまらない人生だったと思います。今までスタッフさんやメンバーと支え合いながら、色んなことを乗り越えてきました。1年経って少し自信がついたこともありますこれからの不安もあります初心と感謝の気持ちを忘れずに2年目も精一杯頑張りたいと思います!!!これからも欅坂46をよろしくお願いします!!ファンのみなさんが大好きです(•ө•)♡いつもありがとうございますみゆ
"
2016/08/16 15:55,ストレート,"



こんにちは!


最近太陽を浴びることが多くて嬉しい(๑˃̵ᴗ˂̵)و 



今日は写真をいっぱい載せようかな〜







はい!守屋あかねん♡


これはレッスンのときー











次は渡辺ぺーたー♡

よくわかんないポーズ(∩˙ϖ˙∩)













次は平手♡

こち星のときだよ〜




まだまだあるけど今日はおしまい( ˙³˙)~♡




ばいばーい






最近ストレートが好き。


みゆ





握手会楽しかったです♡♡

ありがとうございました♡♡

  "
2016/08/11 19:31,愛♡,"
こんばんは!今日のめざましライブありがとうございました♡そしてついについに!!2ndシングル『世界には愛しかない』がリリースされましたヽ(´∀`≡´∀`)ﾉ皆さんもう手に入れましたかー??私もCDいただきました(*'-'*)ﾉ曲もジャケット写真もサイレントマジョリティーとはまた違い、爽やかで青春!って感じになっています☆彡だーれだ。表題曲の""世界には愛しかない""も もちろん聴いてほしいのですが、カップリングもいい曲になっています!注目してほしいのは『語るなら未来を…』です!!欅の曲で1番ダンスが激しい曲になってます!!Music Videoぜひ見てみてください☆彡・・・・・・・・・・・・・・・・・・・・・昨日のオールナイトニッポン聴いてくださいましたか??深夜の1時〜3時までやらせていただきました٩(●˙▿˙●)۶SHOWROOMもありがとうございました!ラジオ楽しかったな〜明日のこち星もぜひ聞いてね♩ばいばーい明日はMUSIC STATION☆彡みゆ
"
2016/08/07 22:02,TIF☆彡,"
こんばんは!昨日と今日 TOKYO IDOL FESTIVAL 2016に出演させていただきましたーーー!!計4公演 出演しました٩(●˙▿˙●)۶どの会場もすごい盛り上がりでとっっっても楽しかったです(*´ω`)♡野外でのライブまだ経験が少ないので 新鮮な気持ちでした!開放感あふれる野外ライブが大好きです⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾今回、ファンのみなさんの前で初めて 2ndシングル『世界には愛しかない』のフルバージョンを披露しました!来てくださった方、、どうでしたか??2番のポエトリーリーディングを菅井ゆうかちゃんと私でやらせていただいてて、今回 初めてだったので すーーーっごく緊張しました。。声が震えました(　 ﾟ ▽ ﾟ ;)・・・・・・・・・・・・・・・・・・・・・渡辺ぺーちゃん♡渡邉りさ♡織田まま♡昨日と今日 ありがとうございました!!!またね欅って、書けない?見てね!!みゆ
"
2016/08/05 18:43,ついに,"
こんにちは。私たち初主演のドラマ『徳山大五郎を誰が殺したか?』今月3日にクランクアップしました!!!初めてのドラマで分からないことだらけで、ドラマが決まった時も撮影中も不安でいっぱいでした。ドラマの大変さとか演技の難しさとか、改めて色々なことがわかりました。撮影していくうちにだんだん心の余裕がでてきて楽しくなってきた!って時にクランクアップ、、正直すごく寂しいです。。メンバーや出演者の方、ドラマのスタッフの方々で1つのものを作り上げていくことがすごく楽しかったです!!ああ終わっちゃったんだ、、ってまたみんなでドラマやりたいな〜最後の制服。＂徳山大五郎を誰が殺したか?＂素晴らしい作品になりました。毎週土曜 深夜0時20分からやってます!!ぜひ見てね♡ばいびみゆ
"
2016/08/01 02:25,Disney♡,"
こんばんは。最近ディズニーの曲を聴きながら寝るのにハマっています(*'-'*)ﾉ♪そうすると夢にケーキとかお城とかが出てくるんですヾ(´︶`♡)ﾉディズニー行きたいな〜私のオススメは、、リトルマーメイドの『Part of your would』アナと雪の女王の『とびら開けて』リロ&スティッチの『アロハ・エ・コモ・マイ』です٩(●˙▿˙●)۶聴いてみてね!!メンバーとも最近ディズニー行きたいね〜ってよく話します(*´﹃`*)・・・・・・・・・・・・・・・・・・・・・個別握手会まだまだ応募してます次は8月4日15:00〜です( ´ー`)ﾉきてね〜ばいばいみゆ
"
2016/07/23 11:50,るんるん,"
こんにちは!2ndシングルの情報がどんどん解禁されてます!!☆『世界には愛しかない』☆『語るなら未来を…』(カップリング曲)のMusic Videoフルサイズが公開されています(*ﾟ▽ﾟﾉﾉﾞどちらもサイレントマジョリティーに続きTAKAHIRO先生に振り付けしていただきました!!!TAKAHIRO先生が振り付けしてくださるダンスはたくさんの想いが込められていていつも感動します。私たちのことを1番に考えてくださり、本当に大好きな先生です^ ^そして今日はまだ解禁されていないカップリング曲のMusic Video 観賞会Part.2 がSHOW ROOMにて生配信されます!ぜひ見てね〜個別握手会の応募もたくさんありがとうございます(*'-'*)♡ファンの皆さんに会えるのが今から楽しみ*ଘ(੭*ˊᵕˋ)੭2ndは浴衣着たいな♪お楽しみに!!!最近お母さんに買ってもらったgelatopiqueのルームウェアがお気に入り♡♡また写真撮ったら載せますね٩(• • )۶ばいばーいみゆ
"
2016/07/21 20:55,,"
こんばんは。 鈴本美愉です。少しの間 体調不良になってしまい、皆さんに心配とご迷惑をおかけして本当に申し訳ありません。もう復帰しましたのでこれからメンバーとの遅れを取り戻しながら精一杯やっていきます。ファンの皆さんには暖かく見守っていただけたらと思います。これからもよろしくお願いします。鈴本美愉
"
2016/07/03 12:23,きっかけ,"
こんばんは。昨日は THE MUSIC DAY に出させていただきました!!今回は乃木坂46さんと一緒に『きっかけ』を躍らせていただきました。ご一緒してみて、乃木坂46さんのパフォーマンスにも佇まいにも圧倒されました。私にとって乃木坂46さんはずっと憧れの存在です。世界には愛しかない は2回目の披露だったので、緊張せず楽しんでパフォーマンス出来ました٩(●˙▿˙●)۶今年の夏は音楽番組やフェスに出させていただける機会があるので、一回一回のパフォーマンスを大切にして披露するたびにどんどん成長していけるように頑張ります!!新衣装!!昨日はありがとうございました(*ﾟーﾟ*)みゆ
"
2016/06/30 18:50,世界には愛しかない,"
こんにちは。昨日はテレ東音楽祭ありがとうございました!!2ndシングル『世界には愛しかない』の初パフォーマンスをさせていただきました( •̀∀•́ )✧衣装は白の夏らしいイメージで、ダンスもさわやかで疾走感のある感じになっています!!どうでしたか??初めての披露だったのですごく不安があって、本番前も緊張してずっとみんなそわそわしてましたパフォーマンスも表現力もまだまだで、私は納得出来ませんでした。サイレントマジョリティーでみんなの自信がついたように、今回の楽曲でも堂々と披露出来るように全員で頑張ります。しだ☆彡今日の15:00〜 個別握手会第4次応募受付が始まるのでよかったらチェックしてね(*'-'*)ばいばいみゆ
"
2016/06/27 23:47,選抜発表,"
こんばんは!今日もいい天気だった〜昨日の欅って、書けない?で、2ndシングルの選抜発表がされました。正直すごく悔しいです。でも私は前だけ見て2ndシングル全力で頑張ります。なのでファンの方には見守ってもらえたら嬉しいです。これからもよろしくお願いします2ndシングルは長濱ねるも含め21人で盛り上げます!!お楽しみに!!!!・・・・・・・・・・・・・・・・・・・・・昨日の写真〜守屋あかねん♡キャップ合わせたの♡原田あおい♡長濱ねるねる♡個別握手会はみんなのいろんな姿が見れて楽しい!!!2ndの握手会もお楽しみに!!ばいびーみゆ
"
2016/06/27 00:49,てのひらて,"
こんばんは!今日は個別握手会ありがとうございました(*'-'*)ﾉ今日はアリアナ・グランデさんのTシャツに猫耳をしました(^･ｪ･)にゃーそして今日生誕祭だった♡ひらて♡ 6/25♡土生ちゃん♡ 7/7♡渡邉りさ♡ 7/273人ともおめでとう(*ﾉωﾉ)♡私は今回平手への手紙を読ませていただきました( ´ー`)ﾉ泣いちゃってすみません、喜んでもらえてよかった(´ω`)ひらて〜おめでとう(*ﾟ▽ﾟﾉﾉﾞ今日はけやかけ!!見てね〜おやすみなさいみゆ
"
2016/06/24 21:34,やあ(*´ω`)/,"



こんばんは。


最近毎日が充実しててとても楽しいです(* 'ω')ﾉ




この間ずーーーっと欲しかった3ceのコスメをげっとしました!☆彡








お気に入り♡♡


原田あおいも韓国のコスメや食べ物が好きで、いつも一緒に韓国行きたいねー!って話してます♪


韓国行きたいな〜






・・・・・・・・・・・・・・・・・・・・・




あと2日で1stシングル最後の握手会(*´﹃`*)


思いっきり楽しも!!!




そして、2ndシングルの個別握手会もとっても楽しみにしてます(*'-'*)♡



たくさんのファンの方々と話すの楽しみにしてます♡♡

来てね٩(●˙▿˙●)۶






ばいちゃ















みゆ

  "
2016/06/21 01:00,初めての,"
こんばんは。昨日はサイン会でした落選してしまった方すみません、、( ;  ; )初めてのサイン会だったので、ファンの方と長く話せるか不安でかなり緊張しましたが 楽しかったです( ´ー`)ﾉ短い時間だったけどありがとうございました!!♡・・・・・・・・・・・・・・・・・・・・・今発売中の『OVERTURE 007』に小林・菅井・志田・平手・長濱・守屋・渡辺・渡邉・私 の9人が出させていただいてます!!!撮影では、可愛い系というよりもかっこ良くてオシャレ感じになってます(人･_･)ドライアイスとか光とかすごく綺麗で、今までに無い感じだったのでとても新鮮でした☆彡ぜひまた経験したいです╭( ･ㅂ･)و髪の毛をバッサリ切ってから初のグラビアでした!!撮影すごく楽しかったです(*˘︶˘*)♡じゃあまたねみゆ
"
2016/06/19 01:34,スイカ,"
こんばんは。昨日おばあちゃんからすっっっごく大きくスイカが届きました!!!!どーーーーんっどどどーーーーーーーーんっ!大きさ伝わりますか??笑めちゃ甘くて美味しい♡♡スイカといえば夏ですね、、、夏はあまり好きじゃないけど、夏しか味わえないこともたくさんあるから楽しむぞーー!٩(ˊᗜˋ*)و・・・・・・・・・・・・・・・・・・・・・そしてそして! 昨日2ndシングルの『世界には愛しかない』が初オンエアされました!!!!!サイレントマジョリティーに続き、世界には愛しかない も大好きですタイトル聞いた時点であぁ好きだ、、って思いました(*'-'*)まだ聴いてない方はぜひ聴いてみてください☆彡ではでは。ばいちゃ!みゆ
"
2016/06/16 01:58,情報解禁!,"
こんばんは。ドラマの撮影順調に進んでます☆彡そして8月10日リリースとなる2ndシングルの情報が解禁されました!!表題曲タイトル『世界には愛しかない』ドラマは7月16日(土)から始まります!!ぜひ見てね(* 'ω')ノ・・・・・・・・・・・・・・・・・・・・・☆6月29日(水) 18:25〜テレビ東京「テレ東音楽祭2016」☆7月2日(土) 12:00〜日本テレビ「THE MUSIC DAY 夏のはじまり。」☆8月6日(土)、7日(日)「TOKYO IDOL FESTIVAL 2016」に出演させていただくことになりました!!テレビやフェスに出させていただくことも多くなり、すごく嬉しい反面まだまだ不安もたくさんあります。一回一回のパフォーマンスでファンの方も私たちのことをまだ知らない方もみんな魅了出来るように精いっぱい頑張ります!!!!ぜひチェックしてください(*´ω`)ゝばいび。みゆ
"
2016/06/13 18:11,けやかけ,"
こんにちは。昨日の欅って、書けない?見た人ーー!ヾ(･ω･ )今回は【インテリVSおバカちゃん ご褒美争奪バトル!!】でした!!頭脳ポンコツ組に分けられてしまった私たちおバカチームが、インテリチームへリベンジをする企画╭( ･ㅂ･)و勉強面で負けてしまったので今回の対決は本当に負けたくなくて、、でも最初からインテリチームに差をつけられてしまいました(´°ω°`)…来週どうなるでしょう(∩˙ϖ˙∩)お楽しみに!!!長崎楽しすぎてまだ余韻に浸ってます、、じゃあまたね!みゆ
"
2016/06/11 21:55,ハウステンボス,"
こんばんは。今日は長崎のハウステンボス MUSIC FES.2016 に出演させていただきました!!長崎に行くのは2回目!でも4才時に行ったきりだったので初めて行った気分でした٩(●˙▿˙●)۶飛行機楽しかった☆彡初めての野外ステージですごく盛り上がったしすっごく楽しくてずっとテンション上がってましたヾ(´︶`♡)ﾉ海を見てパフォーマンスするのが夢みたいでした(*´﹃`*)綺麗だった〜今日はサイレントマジョリティーとハウステンボスTV-CFタイアップ曲の手を繋いで帰ろうかを披露させていただきました!!!てをつないーでーかえろーうか〜今日の髪型は尾関とおそろいでしたヾ(･ω･ )ハウステンボス MUSIC FES.2016 楽しかったです!!ありがとうございました^ ^♡あと、今日!!6月11日(土)25:00～放送のZIP-FM「SCK」に菅井ちゃんと土生ちゃんと私がゲスト出演させていただきます!!!ぜひ聞いてください^ ^♡ばいちゃみゆ
"
2016/06/11 00:24,長崎!!,"
こんばんは。明日はついに ハウステンボス MUSIC FES.2016!!٩(ˊᗜˋ*)و飛行機が久々で怖い、、長崎を長濱ねるねるに案内してほしいな〜(* 'ω')ﾉねるねる長崎って何が有名なのかな、、?調べておこーっと。楽しみ!(๑˃̵ᴗ˂̵)و 脱力中〜今日はこち星だよ☆彡じゃあね〜みゆ
"
